Time sec,Volt CH 1,Volt,Volt CH 2,Current,Power,RF,RR,LF,LR,CPM,MPH
356.85,0.00E+00,0.00,-3.05E-05,-0.04,0.00,1.23E+02,8.92E+01,8.82E+01,8.86E+01,0.00E+00,0.00
356.88,0.00E+00,0.00,-1.53E-04,-0.20,0.00,1.23E+02,8.90E+01,8.82E+01,8.88E+01,0.00E+00,0.00
356.91,0.00E+00,0.00,-6.10E-05,-0.08,0.00,1.23E+02,8.92E+01,8.80E+01,8.88E+01,0.00E+00,0.00
356.94,1.53E-03,0.01,1.22E-04,0.16,0.00,1.23E+02,8.93E+01,8.80E+01,8.86E+01,0.00E+00,0.00
356.97,-4.58E-03,-0.02,9.16E-05,0.12,0.00,1.23E+02,8.93E+01,8.80E+01,8.86E+01,0.00E+00,0.00
357,-3.05E-03,-0.01,-6.10E-05,-0.08,0.00,1.23E+02,8.92E+01,8.80E+01,8.86E+01,0.00E+00,0.00
357.03,1.53E-03,0.01,-1.22E-04,-0.16,0.00,1.23E+02,8.90E+01,8.82E+01,8.88E+01,0.00E+00,0.00
357.06,-3.05E-03,-0.01,-3.05E-04,-0.41,0.01,1.23E+02,8.90E+01,8.80E+01,8.88E+01,0.00E+00,0.00
357.09,0.00E+00,0.00,6.10E-05,0.08,0.00,1.23E+02,8.92E+01,8.79E+01,8.87E+01,0.00E+00,0.00
357.12,-3.05E-03,-0.01,2.14E-04,0.28,0.00,1.23E+02,8.93E+01,8.82E+01,8.87E+01,0.00E+00,0.00
357.15,0.00E+00,0.00,-1.53E-04,-0.20,0.00,1.23E+02,8.93E+01,8.82E+01,8.87E+01,0.00E+00,0.00
357.18,3.05E-03,0.01,-1.53E-04,-0.20,0.00,1.23E+02,8.89E+01,8.81E+01,8.86E+01,0.00E+00,0.00
357.21,1.53E-03,0.01,3.05E-05,0.04,0.00,1.23E+02,8.89E+01,8.80E+01,8.86E+01,0.00E+00,0.00
357.24,-1.53E-03,-0.01,9.16E-05,0.12,0.00,1.23E+02,8.91E+01,8.79E+01,8.86E+01,0.00E+00,0.00
357.27,0.00E+00,0.00,1.53E-04,0.20,0.00,1.23E+02,8.92E+01,8.80E+01,8.85E+01,0.00E+00,0.00
357.3,1.53E-03,0.01,2.75E-04,0.37,0.00,1.23E+02,8.90E+01,8.81E+01,8.85E+01,0.00E+00,0.00
357.33,-1.53E-03,-0.01,-2.75E-04,-0.37,0.00,1.23E+02,8.89E+01,8.80E+01,8.86E+01,0.00E+00,0.00
357.36,1.53E-03,0.01,-2.44E-04,-0.33,0.00,1.23E+02,8.90E+01,8.80E+01,8.87E+01,0.00E+00,0.00
357.39,0.00E+00,0.00,-1.22E-04,-0.16,0.00,1.23E+02,8.90E+01,8.78E+01,8.86E+01,0.00E+00,0.00
357.42,3.05E-03,0.01,3.05E-05,0.04,0.00,1.22E+02,8.90E+01,8.78E+01,8.84E+01,0.00E+00,0.00
357.45,-1.53E-03,-0.01,-2.44E-04,-0.33,0.00,1.22E+02,8.91E+01,8.80E+01,8.85E+01,0.00E+00,0.00
357.48,0.00E+00,0.00,6.10E-05,0.08,0.00,1.23E+02,8.88E+01,8.80E+01,8.85E+01,0.00E+00,0.00
357.51,0.00E+00,0.00,0.00E+00,0.00,0.00,1.23E+02,8.88E+01,8.80E+01,8.86E+01,0.00E+00,0.00
357.54,0.00E+00,0.00,-1.53E-04,-0.20,0.00,1.23E+02,8.90E+01,8.78E+01,8.84E+01,0.00E+00,0.00
357.57,0.00E+00,0.00,-6.10E-05,-0.08,0.00,1.22E+02,8.90E+01,8.78E+01,8.84E+01,0.00E+00,0.00
357.6,0.00E+00,0.00,3.05E-05,0.04,0.00,1.22E+02,8.90E+01,8.79E+01,8.84E+01,0.00E+00,0.00
357.63,3.05E-03,0.01,-2.44E-04,-0.33,0.00,1.23E+02,8.90E+01,8.80E+01,8.85E+01,0.00E+00,0.00
357.66,0.00E+00,0.00,-1.53E-04,-0.20,0.00,1.23E+02,8.88E+01,8.79E+01,8.86E+01,0.00E+00,0.00
357.69,-3.05E-03,-0.01,9.16E-05,0.12,0.00,1.23E+02,8.90E+01,8.78E+01,8.85E+01,0.00E+00,0.00
357.72,-1.53E-03,-0.01,1.22E-04,0.16,0.00,1.23E+02,8.92E+01,8.78E+01,8.84E+01,0.00E+00,0.00
357.75,1.53E-03,0.01,0.00E+00,0.00,0.00,1.22E+02,8.88E+01,8.80E+01,8.85E+01,0.00E+00,0.00
357.78,-1.53E-03,-0.01,0.00E+00,0.00,0.00,1.23E+02,8.88E+01,8.80E+01,8.85E+01,0.00E+00,0.00
357.81,0.00E+00,0.00,-2.14E-04,-0.28,0.00,1.23E+02,8.89E+01,8.79E+01,8.86E+01,0.00E+00,0.00
357.84,3.05E-03,0.01,1.83E-04,0.24,0.00,1.23E+02,8.88E+01,8.79E+01,8.84E+01,0.00E+00,0.00
357.87,1.53E-03,0.01,-1.83E-04,-0.24,0.00,1.23E+02,8.90E+01,8.78E+01,8.84E+01,0.00E+00,0.00
357.9,0.00E+00,0.00,-1.22E-04,-0.16,0.00,1.23E+02,8.89E+01,8.80E+01,8.84E+01,0.00E+00,0.00
357.93,0.00E+00,0.00,-1.53E-04,-0.20,0.00,1.23E+02,8.88E+01,8.79E+01,8.85E+01,0.00E+00,0.00
357.96,-3.05E-03,-0.01,0.00E+00,0.00,0.00,1.23E+02,8.88E+01,8.78E+01,8.87E+01,0.00E+00,0.00
357.99,0.00E+00,0.00,-1.83E-04,-0.24,0.00,1.23E+02,8.89E+01,8.79E+01,8.86E+01,0.00E+00,0.00
358.02,1.53E-03,0.01,1.22E-04,0.16,0.00,1.23E+02,8.88E+01,8.79E+01,8.84E+01,0.00E+00,0.00
358.05,-1.53E-03,-0.01,1.83E-04,0.24,0.00,1.22E+02,8.89E+01,8.80E+01,8.84E+01,0.00E+00,0.00
358.08,3.05E-03,0.01,-3.05E-05,-0.04,0.00,1.23E+02,8.88E+01,8.80E+01,8.86E+01,0.00E+00,0.00
358.11,0.00E+00,0.00,2.44E-04,0.33,0.00,1.23E+02,8.88E+01,8.78E+01,8.86E+01,0.00E+00,0.00
358.14,-1.53E-03,-0.01,0.00E+00,0.00,0.00,1.23E+02,8.90E+01,8.79E+01,8.85E+01,0.00E+00,0.00
358.17,-1.53E-03,-0.01,6.10E-05,0.08,0.00,1.23E+02,8.90E+01,8.79E+01,8.84E+01,0.00E+00,0.00
358.2,0.00E+00,0.00,-1.22E-04,-0.16,0.00,1.23E+02,8.90E+01,8.82E+01,8.85E+01,0.00E+00,0.00
358.23,-1.53E-03,-0.01,-1.53E-04,-0.20,0.00,1.23E+02,8.90E+01,8.80E+01,8.85E+01,0.00E+00,0.00
358.26,-1.53E-03,-0.01,-3.97E-04,-0.53,0.00,1.23E+02,8.89E+01,8.80E+01,8.88E+01,0.00E+00,0.00
358.29,0.00E+00,0.00,1.22E-04,0.16,0.00,1.23E+02,8.90E+01,8.79E+01,8.86E+01,0.00E+00,0.00
358.32,-1.53E-03,-0.01,1.53E-04,0.20,0.00,1.23E+02,8.91E+01,8.80E+01,8.86E+01,0.00E+00,0.00
358.35,-1.53E-03,-0.01,-3.05E-05,-0.04,0.00,1.23E+02,8.90E+01,8.82E+01,8.86E+01,0.00E+00,0.00
358.38,0.00E+00,0.00,-6.10E-05,-0.08,0.00,1.23E+02,8.89E+01,8.80E+01,8.85E+01,0.00E+00,0.00
358.41,1.53E-03,0.01,0.00E+00,0.00,0.00,1.23E+02,8.88E+01,8.78E+01,8.86E+01,0.00E+00,0.00
358.44,1.53E-03,0.01,-1.22E-04,-0.16,0.00,1.23E+02,8.88E+01,8.79E+01,8.84E+01,0.00E+00,0.00
358.47,1.53E-03,0.01,-6.10E-05,-0.08,0.00,1.22E+02,8.90E+01,8.78E+01,8.84E+01,0.00E+00,0.00
358.5,0.00E+00,0.00,-6.10E-05,-0.08,0.00,1.22E+02,8.88E+01,8.80E+01,8.86E+01,0.00E+00,0.00
358.53,3.05E-03,0.01,6.10E-05,0.08,0.00,1.23E+02,8.88E+01,8.79E+01,8.85E+01,0.00E+00,0.00
358.56,1.53E-03,0.01,3.05E-05,0.04,0.00,1.23E+02,8.89E+01,8.79E+01,8.86E+01,0.00E+00,0.00
358.59,0.00E+00,0.00,-1.53E-04,-0.20,0.00,1.23E+02,8.90E+01,8.80E+01,8.85E+01,0.00E+00,0.00
358.62,4.58E-03,0.02,2.75E-04,0.37,0.01,1.23E+02,8.90E+01,8.79E+01,8.84E+01,0.00E+00,0.00
358.65,0.00E+00,0.00,1.53E-04,0.20,0.00,1.23E+02,8.89E+01,8.82E+01,8.85E+01,0.00E+00,0.00
358.68,-1.53E-03,-0.01,6.10E-05,0.08,0.00,1.23E+02,8.88E+01,8.82E+01,8.86E+01,0.00E+00,0.00
358.71,0.00E+00,0.00,-2.75E-04,-0.37,0.00,1.23E+02,8.88E+01,8.80E+01,8.86E+01,0.00E+00,0.00
358.74,0.00E+00,0.00,6.10E-05,0.08,0.00,1.23E+02,8.90E+01,8.80E+01,8.86E+01,0.00E+00,0.00
358.77,0.00E+00,0.00,3.05E-05,0.04,0.00,1.23E+02,8.90E+01,8.80E+01,8.85E+01,0.00E+00,0.00
358.8,-1.53E-03,-0.01,6.10E-05,0.08,0.00,1.23E+02,8.88E+01,8.82E+01,8.84E+01,0.00E+00,0.00
358.83,-1.53E-03,-0.01,2.44E-04,0.33,0.00,1.23E+02,8.88E+01,8.81E+01,8.86E+01,0.00E+00,0.00
358.86,3.05E-03,0.01,-9.16E-05,-0.12,0.00,1.23E+02,8.87E+01,8.80E+01,8.85E+01,0.00E+00,0.00
358.89,3.05E-03,0.01,-2.14E-04,-0.28,0.00,1.23E+02,8.88E+01,8.80E+01,8.84E+01,0.00E+00,0.00
358.92,-3.05E-03,-0.01,6.10E-05,0.08,0.00,1.23E+02,8.89E+01,8.82E+01,8.84E+01,0.00E+00,0.00
358.95,0.00E+00,0.00,-9.16E-05,-0.12,0.00,1.23E+02,8.90E+01,8.80E+01,8.86E+01,0.00E+00,0.00
358.98,1.53E-03,0.01,1.83E-04,0.24,0.00,1.23E+02,8.87E+01,8.81E+01,8.85E+01,0.00E+00,0.00
359.01,1.53E-03,0.01,6.10E-05,0.08,0.00,1.23E+02,8.88E+01,8.80E+01,8.85E+01,0.00E+00,0.00
359.04,3.05E-03,0.01,2.14E-04,0.28,0.00,1.23E+02,8.88E+01,8.79E+01,8.86E+01,0.00E+00,0.00
359.07,0.00E+00,0.00,-1.22E-04,-0.16,0.00,1.23E+02,8.90E+01,8.79E+01,8.84E+01,0.00E+00,0.00
359.1,3.05E-03,0.01,-1.22E-04,-0.16,0.00,1.23E+02,8.88E+01,8.82E+01,8.84E+01,0.00E+00,0.00
359.13,-3.05E-03,-0.01,1.83E-04,0.24,0.00,1.23E+02,8.86E+01,8.80E+01,8.86E+01,0.00E+00,0.00
359.16,1.53E-03,0.01,-2.75E-04,-0.37,0.00,1.23E+02,8.86E+01,8.81E+01,8.87E+01,0.00E+00,0.00
359.19,0.00E+00,0.00,-3.05E-04,-0.41,0.00,1.23E+02,8.88E+01,8.78E+01,8.84E+01,0.00E+00,0.00
359.22,1.53E-03,0.01,1.83E-04,0.24,0.00,1.23E+02,8.89E+01,8.80E+01,8.84E+01,0.00E+00,0.00
359.25,4.58E-03,0.02,-9.16E-05,-0.12,0.00,1.23E+02,8.87E+01,8.82E+01,8.84E+01,0.00E+00,0.00
359.28,3.05E-03,0.01,-9.16E-05,-0.12,0.00,1.23E+02,8.87E+01,8.81E+01,8.85E+01,0.00E+00,0.00
359.31,3.05E-03,0.01,6.10E-05,0.08,0.00,1.23E+02,8.88E+01,8.82E+01,8.86E+01,0.00E+00,0.00
359.34,0.00E+00,0.00,-9.16E-05,-0.12,0.00,1.23E+02,8.88E+01,8.78E+01,8.86E+01,0.00E+00,0.00
359.37,0.00E+00,0.00,-1.22E-04,-0.16,0.00,1.23E+02,8.89E+01,8.80E+01,8.83E+01,0.00E+00,0.00
359.4,-3.05E-03,-0.01,6.10E-05,0.08,0.00,1.22E+02,8.88E+01,8.80E+01,8.84E+01,0.00E+00,0.00
359.43,1.53E-03,0.01,-1.22E-04,-0.16,0.00,1.23E+02,8.87E+01,8.80E+01,8.85E+01,0.00E+00,0.00
359.46,-1.53E-03,-0.01,-2.75E-04,-0.37,0.00,1.23E+02,8.86E+01,8.80E+01,8.86E+01,0.00E+00,0.00
359.49,-1.53E-03,-0.01,9.16E-05,0.12,0.00,1.23E+02,8.88E+01,8.79E+01,8.85E+01,0.00E+00,0.00
359.52,0.00E+00,0.00,1.83E-04,0.24,0.00,1.23E+02,8.88E+01,8.80E+01,8.84E+01,0.00E+00,0.00
359.55,1.53E-03,0.01,-1.83E-04,-0.24,0.00,1.22E+02,8.87E+01,8.80E+01,8.83E+01,0.00E+00,0.00
359.58,1.53E-03,0.01,3.05E-05,0.04,0.00,1.23E+02,8.86E+01,8.80E+01,8.85E+01,0.00E+00,0.00
359.61,1.53E-03,0.01,6.10E-05,0.08,0.00,1.22E+02,8.86E+01,8.78E+01,8.86E+01,0.00E+00,0.00
359.64,0.00E+00,0.00,6.10E-05,0.08,0.00,1.23E+02,8.86E+01,8.78E+01,8.86E+01,0.00E+00,0.00
359.67,-3.05E-03,-0.01,6.10E-05,0.08,0.00,1.23E+02,8.88E+01,8.79E+01,8.84E+01,0.00E+00,0.00
359.7,0.00E+00,0.00,2.44E-04,0.33,0.00,1.22E+02,8.88E+01,8.78E+01,8.82E+01,0.00E+00,0.00
359.73,3.05E-03,0.01,-2.14E-04,-0.28,0.00,1.22E+02,8.86E+01,8.80E+01,8.84E+01,0.00E+00,0.00
359.76,0.00E+00,0.00,0.00E+00,0.00,0.00,1.23E+02,8.85E+01,8.79E+01,8.86E+01,0.00E+00,0.00
359.79,-4.58E-03,-0.02,1.53E-04,0.20,0.00,1.22E+02,8.86E+01,8.80E+01,8.84E+01,0.00E+00,0.00
359.82,1.53E-03,0.01,-6.10E-05,-0.08,0.00,1.23E+02,8.89E+01,8.80E+01,8.84E+01,0.00E+00,0.00
359.85,1.53E-03,0.01,-1.22E-04,-0.16,0.00,1.23E+02,8.88E+01,8.80E+01,8.84E+01,0.00E+00,0.00
359.88,0.00E+00,0.00,1.22E-04,0.16,0.00,1.23E+02,8.86E+01,8.82E+01,8.84E+01,0.00E+00,0.00
359.91,1.53E-03,0.01,-2.75E-04,-0.37,0.00,1.23E+02,8.85E+01,8.82E+01,8.84E+01,0.00E+00,0.00
359.94,1.53E-03,0.01,6.10E-05,0.08,0.00,1.23E+02,8.86E+01,8.80E+01,8.84E+01,0.00E+00,0.00
359.97,1.53E-03,0.01,-1.53E-04,-0.20,0.00,1.23E+02,8.88E+01,8.79E+01,8.84E+01,0.00E+00,0.00
360,-1.53E-03,-0.01,3.05E-05,0.04,0.00,1.22E+02,8.87E+01,8.82E+01,8.83E+01,0.00E+00,0.00
360.03,0.00E+00,0.00,-2.44E-04,-0.33,0.00,1.22E+02,8.86E+01,8.81E+01,8.85E+01,0.00E+00,0.00
360.06,3.05E-03,0.01,0.00E+00,0.00,0.00,1.23E+02,8.88E+01,8.80E+01,8.86E+01,0.00E+00,0.00
360.09,3.05E-03,0.01,3.05E-05,0.04,0.00,1.23E+02,8.87E+01,8.79E+01,8.85E+01,0.00E+00,0.00
360.12,-1.53E-03,-0.01,9.16E-05,0.12,0.00,1.22E+02,8.89E+01,8.81E+01,8.85E+01,0.00E+00,0.00
360.15,0.00E+00,0.00,1.22E-04,0.16,0.00,1.22E+02,8.86E+01,8.81E+01,8.84E+01,0.00E+00,0.00
360.18,1.53E-03,0.01,9.16E-05,0.12,0.00,1.23E+02,8.86E+01,8.81E+01,8.84E+01,0.00E+00,0.00
360.21,0.00E+00,0.00,3.05E-05,0.04,0.00,1.23E+02,8.86E+01,8.80E+01,8.86E+01,0.00E+00,0.00
360.24,0.00E+00,0.00,-2.14E-04,-0.28,0.00,1.23E+02,8.86E+01,8.79E+01,8.85E+01,0.00E+00,0.00
360.27,-1.53E-03,-0.01,-1.53E-04,-0.20,0.00,1.22E+02,8.86E+01,8.80E+01,8.84E+01,0.00E+00,0.00
360.3,1.53E-03,0.01,-6.10E-05,-0.08,0.00,1.22E+02,8.86E+01,8.81E+01,8.84E+01,0.00E+00,0.00
360.33,3.05E-03,0.01,2.44E-04,0.33,0.00,1.22E+02,8.85E+01,8.81E+01,8.86E+01,0.00E+00,0.00
360.36,0.00E+00,0.00,1.22E-04,0.16,0.00,1.23E+02,8.86E+01,8.81E+01,8.85E+01,0.00E+00,0.00
360.39,0.00E+00,0.00,3.05E-05,0.04,0.00,1.23E+02,8.85E+01,8.77E+01,8.84E+01,0.00E+00,0.00
360.42,-3.05E-03,-0.01,3.05E-05,0.04,0.00,1.22E+02,8.86E+01,8.79E+01,8.83E+01,0.00E+00,0.00
360.45,-3.05E-03,-0.01,0.00E+00,0.00,0.00,1.22E+02,8.85E+01,8.80E+01,8.84E+01,0.00E+00,0.00
360.48,1.53E-03,0.01,2.14E-04,0.28,0.00,1.22E+02,8.85E+01,8.80E+01,8.84E+01,0.00E+00,0.00
360.51,-3.05E-03,-0.01,-9.16E-05,-0.12,0.00,1.22E+02,8.85E+01,8.78E+01,8.84E+01,0.00E+00,0.00
360.54,1.53E-03,0.01,9.16E-05,0.12,0.00,1.23E+02,8.85E+01,8.78E+01,8.84E+01,0.00E+00,0.00
360.57,3.05E-03,0.01,2.14E-04,0.28,0.00,1.22E+02,8.85E+01,8.78E+01,8.82E+01,0.00E+00,0.00
360.6,3.05E-03,0.01,-9.16E-05,-0.12,0.00,1.22E+02,8.86E+01,8.80E+01,8.83E+01,0.00E+00,0.00
360.63,0.00E+00,0.00,-3.97E-04,-0.53,0.00,1.22E+02,8.85E+01,8.80E+01,8.86E+01,0.00E+00,0.00
360.66,-3.05E-03,-0.01,-1.22E-04,-0.16,0.00,1.23E+02,8.84E+01,8.80E+01,8.85E+01,0.00E+00,0.00
360.69,-3.05E-03,-0.01,-1.53E-04,-0.20,0.00,1.23E+02,8.86E+01,8.79E+01,8.86E+01,0.00E+00,0.00
360.72,-3.05E-03,-0.01,6.10E-05,0.08,0.00,1.22E+02,8.87E+01,8.79E+01,8.82E+01,0.00E+00,0.00
360.75,3.05E-03,0.01,-1.22E-04,-0.16,0.00,1.22E+02,8.85E+01,8.80E+01,8.83E+01,0.00E+00,0.00
360.78,1.53E-03,0.01,6.10E-05,0.08,0.00,1.23E+02,8.85E+01,8.81E+01,8.84E+01,0.00E+00,0.00
360.81,1.53E-03,0.01,-3.05E-05,-0.04,0.00,1.22E+02,8.84E+01,8.78E+01,8.84E+01,0.00E+00,0.00
360.84,-3.05E-03,-0.01,3.05E-05,0.04,0.00,1.22E+02,8.84E+01,8.78E+01,8.84E+01,0.00E+00,0.00
360.87,-3.05E-03,-0.01,1.83E-04,0.24,0.00,1.22E+02,8.84E+01,8.77E+01,8.84E+01,0.00E+00,0.00
360.9,0.00E+00,0.00,2.14E-04,0.28,0.00,1.22E+02,8.86E+01,8.79E+01,8.82E+01,0.00E+00,0.00
360.93,1.53E-03,0.01,-3.66E-04,-0.49,0.00,1.22E+02,8.84E+01,8.80E+01,8.82E+01,0.00E+00,0.00
360.96,-1.53E-03,-0.01,1.83E-04,0.24,0.00,1.22E+02,8.84E+01,8.79E+01,8.84E+01,0.00E+00,0.00
360.99,-3.05E-03,-0.01,1.22E-04,0.16,0.00,1.22E+02,8.85E+01,8.79E+01,8.84E+01,0.00E+00,0.00
361.02,-1.53E-03,-0.01,9.16E-05,0.12,0.00,1.22E+02,8.86E+01,8.78E+01,8.84E+01,0.00E+00,0.00
361.05,0.00E+00,0.00,-1.22E-04,-0.16,0.00,1.22E+02,8.85E+01,8.79E+01,8.83E+01,0.00E+00,0.00
361.08,0.00E+00,0.00,-1.22E-04,-0.16,0.00,1.22E+02,8.83E+01,8.80E+01,8.82E+01,0.00E+00,0.00
361.11,4.58E-03,0.02,-1.53E-04,-0.20,0.00,1.22E+02,8.83E+01,8.78E+01,8.84E+01,0.00E+00,0.00
361.14,3.05E-03,0.01,-3.05E-05,-0.04,0.00,1.22E+02,8.84E+01,8.78E+01,8.82E+01,0.00E+00,0.00
361.17,1.53E-03,0.01,-2.75E-04,-0.37,0.00,1.22E+02,8.85E+01,8.78E+01,8.84E+01,0.00E+00,0.00
361.2,1.53E-03,0.01,-1.22E-04,-0.16,0.00,1.22E+02,8.86E+01,8.79E+01,8.84E+01,0.00E+00,0.00
361.23,1.53E-03,0.01,-1.83E-04,-0.24,0.00,1.22E+02,8.84E+01,8.78E+01,8.84E+01,0.00E+00,0.00
361.26,1.53E-03,0.01,-1.53E-04,-0.20,0.00,1.22E+02,8.84E+01,8.79E+01,8.85E+01,0.00E+00,0.00
361.29,0.00E+00,0.00,-2.14E-04,-0.28,0.00,1.22E+02,8.84E+01,8.78E+01,8.84E+01,0.00E+00,0.00
361.32,0.00E+00,0.00,-3.05E-05,-0.04,0.00,1.22E+02,8.85E+01,8.78E+01,8.83E+01,0.00E+00,0.00
361.35,-3.05E-03,-0.01,0.00E+00,0.00,0.00,1.22E+02,8.84E+01,8.79E+01,8.83E+01,0.00E+00,0.00
361.38,0.00E+00,0.00,6.10E-05,0.08,0.00,1.22E+02,8.83E+01,8.78E+01,8.84E+01,0.00E+00,0.00
361.41,1.53E-03,0.01,-9.16E-05,-0.12,0.00,1.22E+02,8.83E+01,8.80E+01,8.84E+01,0.00E+00,0.00
361.44,1.53E-03,0.01,9.16E-05,0.12,0.00,1.22E+02,8.84E+01,8.80E+01,8.84E+01,0.00E+00,0.00
361.47,0.00E+00,0.00,-6.10E-05,-0.08,0.00,1.22E+02,8.86E+01,8.78E+01,8.84E+01,0.00E+00,0.00
361.5,-1.53E-03,-0.01,-1.53E-04,-0.20,0.00,1.22E+02,8.84E+01,8.80E+01,8.83E+01,0.00E+00,0.00
361.53,-1.53E-03,-0.01,0.00E+00,0.00,0.00,1.22E+02,8.85E+01,8.80E+01,8.84E+01,0.00E+00,0.00
361.56,0.00E+00,0.00,1.53E-04,0.20,0.00,1.22E+02,8.84E+01,8.80E+01,8.86E+01,0.00E+00,0.00
361.59,3.05E-03,0.01,0.00E+00,0.00,0.00,1.22E+02,8.86E+01,8.80E+01,8.84E+01,0.00E+00,0.00
361.62,-3.05E-03,-0.01,-3.05E-05,-0.04,0.00,1.22E+02,8.84E+01,8.79E+01,8.84E+01,0.00E+00,0.00
361.65,3.05E-03,0.01,-9.16E-05,-0.12,0.00,1.22E+02,8.86E+01,8.80E+01,8.84E+01,0.00E+00,0.00
361.68,1.53E-03,0.01,6.10E-05,0.08,0.00,1.22E+02,8.85E+01,8.79E+01,8.85E+01,0.00E+00,0.00
361.71,1.53E-03,0.01,2.14E-04,0.28,0.00,1.22E+02,8.84E+01,8.80E+01,8.84E+01,0.00E+00,0.00
361.74,3.05E-03,0.01,-1.53E-04,-0.20,0.00,1.22E+02,8.84E+01,8.78E+01,8.86E+01,0.00E+00,0.00
361.77,0.00E+00,0.00,2.44E-04,0.33,0.00,1.22E+02,8.85E+01,8.80E+01,8.84E+01,0.00E+00,0.00
361.8,-3.05E-03,-0.01,1.83E-04,0.24,0.00,1.22E+02,8.86E+01,8.79E+01,8.83E+01,0.00E+00,0.00
361.83,0.00E+00,0.00,1.22E-04,0.16,0.00,1.22E+02,8.84E+01,8.80E+01,8.84E+01,0.00E+00,0.00
361.86,1.53E-03,0.01,-1.83E-04,-0.24,0.00,1.22E+02,8.84E+01,8.80E+01,8.85E+01,0.00E+00,0.00
361.89,3.05E-03,0.01,2.14E-04,0.28,0.00,1.22E+02,8.84E+01,8.80E+01,8.86E+01,0.00E+00,0.00
361.92,3.05E-03,0.01,3.97E-04,0.53,0.01,1.22E+02,8.84E+01,8.79E+01,8.83E+01,0.00E+00,0.00
361.95,-1.53E-03,-0.01,-1.22E-04,-0.16,0.00,1.22E+02,8.84E+01,8.80E+01,8.82E+01,0.00E+00,0.00
361.98,1.53E-03,0.01,0.00E+00,0.00,0.00,1.22E+02,8.84E+01,8.80E+01,8.84E+01,0.00E+00,0.00
362.01,3.05E-03,0.01,0.00E+00,0.00,0.00,1.22E+02,8.84E+01,8.80E+01,8.84E+01,0.00E+00,0.00
362.04,-3.05E-03,-0.01,6.10E-05,0.08,0.00,1.22E+02,8.84E+01,8.79E+01,8.84E+01,0.00E+00,0.00
362.07,1.53E-03,0.01,3.05E-05,0.04,0.00,1.22E+02,8.85E+01,8.80E+01,8.84E+01,0.00E+00,0.00
362.1,3.05E-03,0.01,3.05E-05,0.04,0.00,1.22E+02,8.85E+01,8.80E+01,8.85E+01,0.00E+00,0.00
362.13,3.05E-03,0.01,0.00E+00,0.00,0.00,1.22E+02,8.85E+01,8.81E+01,8.84E+01,0.00E+00,0.00
362.16,3.05E-03,0.01,1.53E-04,0.20,0.00,1.22E+02,8.82E+01,8.80E+01,8.84E+01,0.00E+00,0.00
362.19,1.53E-03,0.01,1.22E-04,0.16,0.00,1.22E+02,8.84E+01,8.78E+01,8.84E+01,0.00E+00,0.00
362.22,-3.05E-03,-0.01,0.00E+00,0.00,0.00,1.22E+02,8.84E+01,8.78E+01,8.83E+01,0.00E+00,0.00
362.25,0.00E+00,0.00,1.22E-04,0.16,0.00,1.22E+02,8.84E+01,8.78E+01,8.83E+01,0.00E+00,0.00
362.28,0.00E+00,0.00,0.00E+00,0.00,0.00,1.22E+02,8.83E+01,8.80E+01,8.82E+01,0.00E+00,0.00
362.31,1.53E-03,0.01,1.22E-04,0.16,0.00,1.22E+02,8.83E+01,8.78E+01,8.84E+01,0.00E+00,0.00
362.34,-3.05E-03,-0.01,-1.53E-04,-0.20,0.00,1.22E+02,8.83E+01,8.78E+01,8.83E+01,0.00E+00,0.00
362.37,0.00E+00,0.00,-1.22E-04,-0.16,0.00,1.22E+02,8.84E+01,8.78E+01,8.82E+01,0.00E+00,0.00
362.4,0.00E+00,0.00,2.44E-04,0.33,0.00,1.22E+02,8.86E+01,8.79E+01,8.83E+01,0.00E+00,0.00
362.43,-3.05E-03,-0.01,1.22E-04,0.16,0.00,1.22E+02,8.83E+01,8.80E+01,8.84E+01,0.00E+00,0.00
362.46,0.00E+00,0.00,-3.66E-04,-0.49,0.00,1.22E+02,8.84E+01,8.79E+01,8.85E+01,0.00E+00,0.00
362.49,3.05E-03,0.01,-9.16E-05,-0.12,0.00,1.22E+02,8.84E+01,8.78E+01,8.85E+01,0.00E+00,0.00
362.52,0.00E+00,0.00,-9.16E-05,-0.12,0.00,1.22E+02,8.84E+01,8.80E+01,8.84E+01,0.00E+00,0.00
362.55,3.05E-03,0.01,2.44E-04,0.33,0.00,1.22E+02,8.84E+01,8.80E+01,8.84E+01,0.00E+00,0.00
362.58,1.53E-03,0.01,2.44E-04,0.33,0.00,1.22E+02,8.84E+01,8.80E+01,8.83E+01,0.00E+00,0.00
362.61,0.00E+00,0.00,-1.83E-04,-0.24,0.00,1.22E+02,8.83E+01,8.81E+01,8.86E+01,0.00E+00,0.00
362.64,0.00E+00,0.00,2.14E-04,0.28,0.00,1.22E+02,8.83E+01,8.80E+01,8.84E+01,0.00E+00,0.00
362.67,1.53E-03,0.01,-6.10E-05,-0.08,0.00,1.22E+02,8.84E+01,8.80E+01,8.84E+01,0.00E+00,0.00
362.7,1.53E-03,0.01,2.44E-04,0.33,0.00,1.22E+02,8.84E+01,8.79E+01,8.83E+01,0.00E+00,0.00
362.73,1.53E-03,0.01,3.05E-05,0.04,0.00,1.22E+02,8.84E+01,8.81E+01,8.84E+01,0.00E+00,0.00
362.76,1.53E-03,0.01,1.53E-04,0.20,0.00,1.22E+02,8.83E+01,8.80E+01,8.86E+01,0.00E+00,0.00
